"Susceptible","Infected"
1000.0,0.0
998.0,2.0
998.0,2.0
998.0,2.0
998.0,2.0
996.0,4.0
996.0,4.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
