"Susceptible","Infected"
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
949.0,51.0
