"Susceptible","Infected"
97.0,3.0
93.0,7.0
85.0,15.0
79.0,21.0
74.0,26.0
71.0,29.0
67.0,33.0
59.0,41.0
53.0,47.0
45.0,55.0
41.0,59.0
38.0,62.0
31.0,69.0
26.0,74.0
25.0,75.0
25.0,75.0
24.0,76.0
24.0,76.0
24.0,76.0
24.0,76.0
23.0,77.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
22.0,78.0
